Case ID,Activity,Activity ID,Event Type,Timestamp,Resource,Cost,Duration (min)
41,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:58:20 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.5464242500033587
41,Close Incident,Task_18,start,Mon Jan 01 2024 08:58:20 GMT+0100 (Central European Standard Time),System (Automated),0,
5,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:58:41 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.2474855428498992
5,Close Incident,Task_18,start,Mon Jan 01 2024 08:58:41 GMT+0100 (Central European Standard Time),System (Automated),0,
33,Accept and Review,Task_9,complete,Mon Jan 01 2024 08:58:58 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),40,11.559413591151944
33,Identify Root Cause,Task_10,start,Mon Jan 01 2024 08:58:58 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
13,Send Satisfaction Survey,Task_19,complete,Mon Jan 01 2024 08:59:01 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
13,Analyze Trends and Report,Task_20,start,Mon Jan 01 2024 08:59:01 GMT+0100 (Central European Standard Time),Management,0,
42,Escalate to Level 2,Task_8,complete,Mon Jan 01 2024 08:59:06 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),5,3.6506665780476926
42,Accept and Review,Task_9,start,Mon Jan 01 2024 08:59:06 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
45,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:59:14 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,25.775068303328798
45,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:59:14 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
41,Close Incident,Task_18,complete,Mon Jan 01 2024 08:59:20 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
41,Send Satisfaction Survey,Task_19,start,Mon Jan 01 2024 08:59:20 GMT+0100 (Central European Standard Time),System (Automated),0,
5,Close Incident,Task_18,complete,Mon Jan 01 2024 08:59:41 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
5,Send Satisfaction Survey,Task_19,start,Mon Jan 01 2024 08:59:41 GMT+0100 (Central European Standard Time),System (Automated),0,
7,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:59:51 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.7845645089775006
27,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:59:59 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,26.227442007094226
27,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:59:59 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
29,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 09:00:19 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,20.027832153063553
29,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 09:00:19 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
41,Send Satisfaction Survey,Task_19,complete,Mon Jan 01 2024 09:00:20 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
41,Analyze Trends and Report,Task_20,start,Mon Jan 01 2024 09:00:20 GMT+0100 (Central European Standard Time),Management,0,
18,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 09:00:38 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,26.424624201423722
18,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 09:00:38 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
5,Send Satisfaction Survey,Task_19,complete,Mon Jan 01 2024 09:00:41 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
5,Analyze Trends and Report,Task_20,start,Mon Jan 01 2024 09:00:41 GMT+0100 (Central European Standard Time),Management,0,
45,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 09:01:11 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.938214299589053
45,Close Incident,Task_18,start,Mon Jan 01 2024 09:01:11 GMT+0100 (Central European Standard Time),System (Automated),0,
29,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 09:01:20 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.0063771586948493
29,Escalate to Level 2,Task_8,start,Mon Jan 01 2024 09:01:20 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
17,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 09:01:29 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,26.833978666293813
17,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 09:01:29 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
27,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 09:01:59 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.9910198155154315
4,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 09:02:04 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,28.16238239422381
4,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 09:02:04 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
6,Accept and Review,Task_9,complete,Mon Jan 01 2024 09:02:05 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),40,12.95560200980689
6,Identify Root Cause,Task_10,start,Mon Jan 01 2024 09:02:05 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
45,Close Incident,Task_18,complete,Mon Jan 01 2024 09:02:11 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
45,Send Satisfaction Survey,Task_19,start,Mon Jan 01 2024 09:02:11 GMT+0100 (Central European Standard Time),System (Automated),0,
18,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 09:02:27 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.819452256119807
18,Close Incident,Task_18,start,Mon Jan 01 2024 09:02:27 GMT+0100 (Central European Standard Time),System (Automated),0,
18,Escalate to Level 2,Task_8,start,Mon Jan 01 2024 09:02:27 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
15,Escalate to Level 2,Task_8,complete,Mon Jan 01 2024 09:02:48 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),5,4.645418894956421
15,Accept and Review,Task_9,start,Mon Jan 01 2024 09:02:48 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
12,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 09:03:06 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,28.560337422494353
12,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 09:03:06 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
45,Send Satisfaction Survey,Task_19,complete,Mon Jan 01 2024 09:03:11 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
45,Analyze Trends and Report,Task_20,start,Mon Jan 01 2024 09:03:11 GMT+0100 (Central European Standard Time),Management,0,
4,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 09:03:17 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.2117604123559844
4,Escalate to Level 2,Task_8,start,Mon Jan 01 2024 09:03:17 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
17,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 09:03:18 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.8263628075527347
17,Close Incident,Task_18,start,Mon Jan 01 2024 09:03:18 GMT+0100 (Central European Standard Time),System (Automated),0,
18,Close Incident,Task_18,complete,Mon Jan 01 2024 09:03:27 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
18,Send Satisfaction Survey,Task_19,start,Mon Jan 01 2024 09:03:27 GMT+0100 (Central European Standard Time),System (Automated),0,
17,Close Incident,Task_18,complete,Mon Jan 01 2024 09:04:18 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
17,Send Satisfaction Survey,Task_19,start,Mon Jan 01 2024 09:04:18 GMT+0100 (Central European Standard Time),System (Automated),0,
18,Send Satisfaction Survey,Task_19,complete,Mon Jan 01 2024 09:04:27 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
18,Analyze Trends and Report,Task_20,start,Mon Jan 01 2024 09:04:27 GMT+0100 (Central European Standard Time),Management,0,
12,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 09:04:48 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.6976154571924367
12,Close Incident,Task_18,start,Mon Jan 01 2024 09:04:48 GMT+0100 (Central European Standard Time),System (Automated),0,
29,Escalate to Level 2,Task_8,complete,Mon Jan 01 2024 09:05:13 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),5,3.895803731390979
29,Accept and Review,Task_9,start,Mon Jan 01 2024 09:05:13 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
17,Send Satisfaction Survey,Task_19,complete,Mon Jan 01 2024 09:05:18 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
17,Analyze Trends and Report,Task_20,start,Mon Jan 01 2024 09:05:18 GMT+0100 (Central European Standard Time),Management,0,
12,Close Incident,Task_18,complete,Mon Jan 01 2024 09:05:48 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
12,Send Satisfaction Survey,Task_19,start,Mon Jan 01 2024 09:05:48 GMT+0100 (Central European Standard Time),System (Automated),0,
19,Accept and Review,Task_9,complete,Mon Jan 01 2024 09:06:16 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),40,13.172324080062776
19,Identify Root Cause,Task_10,start,Mon Jan 01 2024 09:06:16 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
12,Send Satisfaction Survey,Task_19,complete,Mon Jan 01 2024 09:06:48 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
12,Analyze Trends and Report,Task_20,start,Mon Jan 01 2024 09:06:48 GMT+0100 (Central European Standard Time),Management,0,
18,Escalate to Level 2,Task_8,complete,Mon Jan 01 2024 09:07:11 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),5,4.736018884608717
18,Accept and Review,Task_9,start,Mon Jan 01 2024 09:07:11 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
32,Accept and Review,Task_9,complete,Mon Jan 01 2024 09:08:11 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),40,14.652594192348873
32,Identify Root Cause,Task_10,start,Mon Jan 01 2024 09:08:11 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
4,Escalate to Level 2,Task_8,complete,Mon Jan 01 2024 09:08:16 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),5,4.977086458436333
4,Accept and Review,Task_9,start,Mon Jan 01 2024 09:08:16 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
21,Accept and Review,Task_9,complete,Mon Jan 01 2024 09:10:31 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),40,15.734952075713416
21,Identify Root Cause,Task_10,start,Mon Jan 01 2024 09:10:31 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
31,Accept and Review,Task_9,complete,Mon Jan 01 2024 09:11:03 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),40,15.718838220969964
31,Identify Root Cause,Task_10,start,Mon Jan 01 2024 09:11:03 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
48,Accept and Review,Task_9,complete,Mon Jan 01 2024 09:11:46 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),40,15.14647183432382
48,Identify Root Cause,Task_10,start,Mon Jan 01 2024 09:11:46 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
26,Accept and Review,Task_9,complete,Mon Jan 01 2024 09:13:13 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),40,17.959695498875746
26,Identify Root Cause,Task_10,start,Mon Jan 01 2024 09:13:13 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
15,Accept and Review,Task_9,complete,Mon Jan 01 2024 09:14:33 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),40,11.756948859546574
15,Identify Root Cause,Task_10,start,Mon Jan 01 2024 09:14:33 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
30,Accept and Review,Task_9,complete,Mon Jan 01 2024 09:15:53 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),40,19.19779103545686
30,Identify Root Cause,Task_10,start,Mon Jan 01 2024 09:15:53 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
42,Accept and Review,Task_9,complete,Mon Jan 01 2024 09:18:53 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),40,19.793043555413405
42,Identify Root Cause,Task_10,start,Mon Jan 01 2024 09:18:53 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
18,Accept and Review,Task_9,complete,Mon Jan 01 2024 09:23:16 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),40,16.088257750762352
18,Identify Root Cause,Task_10,start,Mon Jan 01 2024 09:23:16 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
29,Accept and Review,Task_9,complete,Mon Jan 01 2024 09:23:36 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),40,18.379654282744134
29,Identify Root Cause,Task_10,start,Mon Jan 01 2024 09:23:36 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
4,Accept and Review,Task_9,complete,Mon Jan 01 2024 09:27:27 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),40,19.189434337556364
4,Identify Root Cause,Task_10,start,Mon Jan 01 2024 09:27:27 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
11,Identify Root Cause,Task_10,complete,Mon Jan 01 2024 09:29:07 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),120,31.460148924591312
11,Is Recurring Problem?,Gateway_11,start,Mon Jan 01 2024 09:29:07 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
11,Is Recurring Problem?,Gateway_11,complete,Mon Jan 01 2024 09:30:40 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.5623812307035856
11,Can Specialist Resolve Alone?,Gateway_12,start,Mon Jan 01 2024 09:30:40 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
11,Can Specialist Resolve Alone?,Gateway_12,complete,Mon Jan 01 2024 09:32:03 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.3829223815103187
11,Implement Solution,Task_13,start,Mon Jan 01 2024 09:32:03 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
3,Analyze Trends and Report,Task_20,complete,Mon Jan 01 2024 09:42:09 GMT+0100 (Central European Standard Time),Management,480,60.31574994304797
15,Identify Root Cause,Task_10,complete,Mon Jan 01 2024 09:45:08 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),120,30.574505571742954
15,Is Recurring Problem?,Gateway_11,start,Mon Jan 01 2024 09:45:08 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
15,Is Recurring Problem?,Gateway_11,complete,Mon Jan 01 2024 09:46:22 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.241577871376834
15,Create Problem Record,Task_ProblemRec,start,Mon Jan 01 2024 09:46:22 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
15,Can Specialist Resolve Alone?,Gateway_12,start,Mon Jan 01 2024 09:46:22 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
15,Can Specialist Resolve Alone?,Gateway_12,complete,Mon Jan 01 2024 09:48:09 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.7744901701593196
15,Escalate to Level 3 / Vendor,Task_EscalateL3,start,Mon Jan 01 2024 09:48:09 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
48,Identify Root Cause,Task_10,complete,Mon Jan 01 2024 10:01:23 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),120,49.6036487612591
48,Is Recurring Problem?,Gateway_11,start,Mon Jan 01 2024 10:01:23 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
21,Identify Root Cause,Task_10,complete,Mon Jan 01 2024 10:02:00 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),120,51.47582955200791
21,Is Recurring Problem?,Gateway_11,start,Mon Jan 01 2024 10:02:00 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
4,Identify Root Cause,Task_10,complete,Mon Jan 01 2024 10:02:09 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),120,34.695089887253204
4,Is Recurring Problem?,Gateway_11,start,Mon Jan 01 2024 10:02:09 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
15,Escalate to Level 3 / Vendor,Task_EscalateL3,complete,Mon Jan 01 2024 10:02:14 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),30,14.077355922327223
15,Implement Solution,Task_13,start,Mon Jan 01 2024 10:02:14 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
48,Is Recurring Problem?,Gateway_11,complete,Mon Jan 01 2024 10:02:26 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.0551675233913704
48,Can Specialist Resolve Alone?,Gateway_12,start,Mon Jan 01 2024 10:02:26 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
21,Is Recurring Problem?,Gateway_11,complete,Mon Jan 01 2024 10:03:23 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.381815648856561
21,Can Specialist Resolve Alone?,Gateway_12,start,Mon Jan 01 2024 10:03:23 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
6,Identify Root Cause,Task_10,complete,Mon Jan 01 2024 10:03:45 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),120,61.66452482915298
6,Is Recurring Problem?,Gateway_11,start,Mon Jan 01 2024 10:03:45 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
48,Can Specialist Resolve Alone?,Gateway_12,complete,Mon Jan 01 2024 10:03:47 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.3563628708904876
48,Implement Solution,Task_13,start,Mon Jan 01 2024 10:03:47 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
4,Is Recurring Problem?,Gateway_11,complete,Mon Jan 01 2024 10:04:06 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.9571200699440208
21,Can Specialist Resolve Alone?,Gateway_12,complete,Mon Jan 01 2024 10:04:37 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.24014201769285
6,Is Recurring Problem?,Gateway_11,complete,Mon Jan 01 2024 10:04:58 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.2097407747226652
6,Create Problem Record,Task_ProblemRec,start,Mon Jan 01 2024 10:04:58 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
15,Create Problem Record,Task_ProblemRec,complete,Mon Jan 01 2024 10:09:41 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),60,23.307869829406222
16,Analyze Trends and Report,Task_20,complete,Mon Jan 01 2024 10:20:17 GMT+0100 (Central European Standard Time),Management,480,93.52085714186953
11,Analyze Trends and Report,Task_20,complete,Mon Jan 01 2024 10:21:32 GMT+0100 (Central European Standard Time),Management,480,101.6598075422205
33,Identify Root Cause,Task_10,complete,Mon Jan 01 2024 10:22:49 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),120,83.85055308812996
33,Is Recurring Problem?,Gateway_11,start,Mon Jan 01 2024 10:22:49 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
33,Is Recurring Problem?,Gateway_11,complete,Mon Jan 01 2024 10:24:22 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.5411957483542484
33,Can Specialist Resolve Alone?,Gateway_12,start,Mon Jan 01 2024 10:24:22 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
33,Can Specialist Resolve Alone?,Gateway_12,complete,Mon Jan 01 2024 10:25:52 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.4991767993493685
33,Implement Solution,Task_13,start,Mon Jan 01 2024 10:25:52 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
18,Identify Root Cause,Task_10,complete,Mon Jan 01 2024 10:26:35 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),120,63.3120136707221
18,Is Recurring Problem?,Gateway_11,start,Mon Jan 01 2024 10:26:35 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
18,Is Recurring Problem?,Gateway_11,complete,Mon Jan 01 2024 10:27:39 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.0750193893690028
18,Can Specialist Resolve Alone?,Gateway_12,start,Mon Jan 01 2024 10:27:39 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
6,Create Problem Record,Task_ProblemRec,complete,Mon Jan 01 2024 10:28:49 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),60,23.847387045923522
6,Can Specialist Resolve Alone?,Gateway_12,start,Mon Jan 01 2024 10:28:49 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
18,Can Specialist Resolve Alone?,Gateway_12,complete,Mon Jan 01 2024 10:28:52 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.2033075612088142
18,Implement Solution,Task_13,start,Mon Jan 01 2024 10:28:52 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
6,Can Specialist Resolve Alone?,Gateway_12,complete,Mon Jan 01 2024 10:29:59 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.1794107289452873
6,Implement Solution,Task_13,start,Mon Jan 01 2024 10:29:59 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
11,Implement Solution,Task_13,complete,Mon Jan 01 2024 10:32:36 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),180,60.53569681289665
11,Verify Solution,Task_14,start,Mon Jan 01 2024 10:32:36 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
31,Identify Root Cause,Task_10,complete,Mon Jan 01 2024 10:34:49 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),120,83.77567489155265
31,Is Recurring Problem?,Gateway_11,start,Mon Jan 01 2024 10:34:49 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
31,Is Recurring Problem?,Gateway_11,complete,Mon Jan 01 2024 10:35:50 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.007563899481189
31,Can Specialist Resolve Alone?,Gateway_12,start,Mon Jan 01 2024 10:35:50 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
31,Can Specialist Resolve Alone?,Gateway_12,complete,Mon Jan 01 2024 10:37:22 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.5402712806198662
31,Implement Solution,Task_13,start,Mon Jan 01 2024 10:37:22 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
19,Identify Root Cause,Task_10,complete,Mon Jan 01 2024 10:44:19 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),120,98.0380780233414
19,Is Recurring Problem?,Gateway_11,start,Mon Jan 01 2024 10:44:19 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
19,Is Recurring Problem?,Gateway_11,complete,Mon Jan 01 2024 10:45:39 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.3439143638742646
19,Can Specialist Resolve Alone?,Gateway_12,start,Mon Jan 01 2024 10:45:39 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
19,Can Specialist Resolve Alone?,Gateway_12,complete,Mon Jan 01 2024 10:47:29 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.8332374441981207
19,Implement Solution,Task_13,start,Mon Jan 01 2024 10:47:29 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
11,Verify Solution,Task_14,complete,Mon Jan 01 2024 10:49:43 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),60,17.119073683956117
11,Solution Confirmed?,Gateway_15,start,Mon Jan 01 2024 10:49:43 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
29,Identify Root Cause,Task_10,complete,Mon Jan 01 2024 10:49:59 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),120,86.38572879201882
29,Is Recurring Problem?,Gateway_11,start,Mon Jan 01 2024 10:49:59 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
42,Identify Root Cause,Task_10,complete,Mon Jan 01 2024 10:50:32 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),120,91.64314822875676
42,Is Recurring Problem?,Gateway_11,start,Mon Jan 01 2024 10:50:32 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
11,Solution Confirmed?,Gateway_15,complete,Mon Jan 01 2024 10:50:57 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.2445845984035997
11,Document Solution and Update KB,Task_16,start,Mon Jan 01 2024 10:50:57 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
29,Is Recurring Problem?,Gateway_11,complete,Mon Jan 01 2024 10:51:58 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.9732694103407131
42,Is Recurring Problem?,Gateway_11,complete,Mon Jan 01 2024 10:52:30 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.9736280054114452
42,Can Specialist Resolve Alone?,Gateway_12,start,Mon Jan 01 2024 10:52:30 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
42,Can Specialist Resolve Alone?,Gateway_12,complete,Mon Jan 01 2024 10:54:11 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.6742990352510863
42,Implement Solution,Task_13,start,Mon Jan 01 2024 10:54:11 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
32,Identify Root Cause,Task_10,complete,Mon Jan 01 2024 11:00:00 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),120,111.80399564279215
32,Is Recurring Problem?,Gateway_11,start,Mon Jan 01 2024 11:00:00 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
26,Identify Root Cause,Task_10,complete,Mon Jan 01 2024 11:00:50 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),120,107.60959400630489
26,Is Recurring Problem?,Gateway_11,start,Mon Jan 01 2024 11:00:50 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
32,Is Recurring Problem?,Gateway_11,complete,Mon Jan 01 2024 11:01:26 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.4410760325244207
25,Analyze Trends and Report,Task_20,complete,Mon Jan 01 2024 11:01:58 GMT+0100 (Central European Standard Time),Management,480,132.2783659934051
26,Is Recurring Problem?,Gateway_11,complete,Mon Jan 01 2024 11:02:18 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.4708213537546995
26,Create Problem Record,Task_ProblemRec,start,Mon Jan 01 2024 11:02:18 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
26,Can Specialist Resolve Alone?,Gateway_12,start,Mon Jan 01 2024 11:02:18 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
26,Can Specialist Resolve Alone?,Gateway_12,complete,Mon Jan 01 2024 11:03:54 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),2,1.599501771549374
26,Implement Solution,Task_13,start,Mon Jan 01 2024 11:03:54 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
26,Analyze Trends and Report,Task_20,complete,Mon Jan 01 2024 11:04:02 GMT+0100 (Central European Standard Time),Management,480,128.97002169944142
44,Analyze Trends and Report,Task_20,complete,Mon Jan 01 2024 11:08:04 GMT+0100 (Central European Standard Time),Management,480,140.28163313168625
